"date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
2021-06-21,0.27861150431183,0.022042525357877,0.661693014322097,-4.57823635939656,-6.44516821769344,-2.83477385545727,"w      ","",""
2021-06-22,0.712627045661307,0.263958966709286,1.22020383452559,-4.40461737979628,-6.04271602313124,-2.98301581619467,"w      ","",""
2021-06-23,1.48412026341062,0.753433613164622,2.16174877022593,-4.64370544648341,-6.19555666587035,-2.94958595138199,"w      ","",""
2021-06-24,1.60501237815837,0.960170932241946,2.25001565119673,-3.54393378377668,-4.79018069869698,-2.21804750371815,"w      ","",""
2021-06-25,1.24004281067425,0.618272134338014,1.86777506119952,-1.43699922083731,-2.34742745811447,-0.632807833888079,"w      ","",""
2021-06-26,1.32116416547517,0.789154308520012,1.89263815866047,-1.46373655977332,-2.27958961301145,-0.66961209467377,"w      ","",""
2021-06-27,1.52474521768184,0.810519577750179,2.1665805288575,-0.741486809654102,-1.38247733438665,-0.100763881368385,"w      ","",""
2021-06-28,2.72840121957673,1.96070803977907,3.56727097758294,-1.50312063425676,-2.31109611622498,-0.791173219797007,"w      ","",""
2021-06-29,3.83410545899451,3.04195877141526,4.86594745148075,-2.04155472266175,-2.88935727330299,-1.26678337470539,"w      ","",""
2021-06-30,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-07-01,2.27776368448093,1.71346513729615,2.95466516856349,-1.31285859588062,-2.00429184594445,-0.743182079899694,"w      ","",""
2021-07-02,3.65092449622553,2.70537491184735,4.35534850780135,-1.86755749243923,-2.62996269874793,-1.1010477200053,"w      ","",""
2021-07-03,2.11937793352909,1.47817633644949,2.77839136978907,-0.146381943081425,-0.572324862787438,-0.00397555281950193,"w      ","",""
2021-07-04,2.14709715674587,1.47549187205212,2.80448101931949,-0.157667943518788,-0.544640311977611,-0.00742399232965534,"w      ","",""
2021-07-05,3.62191971904005,2.8382073922949,4.40795108126057,-1.53302166655287,-2.26404958888564,-0.794670804873846,"w      ","",""
2021-07-06,5.15595224930089,4.32992524803546,6.23181172336217,-2.67470301654588,-3.49551896652312,-1.84345198421788,"w      ","",""
2021-07-07,4.11448324429169,3.14144820466123,5.02697708522739,-0.885015644764947,-1.62216892995792,-0.182787178071797,"w      ","",""
2021-07-08,2.22493496887465,1.73417394303769,2.71652081131445,-0.41885619305317,-1.07932907675591,-0.0834142836202124,"w      ","",""
2021-07-09,1.93645507578773,1.30135560804996,2.61721168504215,-0.291389831473761,-0.903073291485046,-0.00452465690494435,"w      ","",""
2021-07-10,1.43947265432642,1.04416704815412,1.8598379029084,-0.262950020609219,-0.768232833530404,-0.0142521095811147,"w      ","",""
2021-07-11,3.31716029697838,2.57220837196467,3.9655268484013,-0.39054007702951,-1.00173291822625,-0.0410154148491625,"w      ","",""
2021-07-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-07-26,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-07-27,1.60260138798512,0.750971471296429,2.31315044545553,-2.87299426762441,-4.08318663247718,-1.57970784963664,"w      ","",""
2021-07-28,0.353977668712291,0.0583070346193953,0.828527403819656,-4.37531382980443,-6.13686889211612,-2.75445434753071,"w      ","",""
2021-07-29,1.09709903787442,0.403879930366746,1.78500394508301,-3.67730366540489,-5.40332687603993,-1.88932523921173,"w      ","",""
2021-07-30,0.952152574482061,0.488017498071959,1.48538630875571,-3.96676139038142,-5.50511145131582,-2.5437757953798,"w      ","",""
2021-07-31,0.306187644404004,0.0326119638293406,0.71062224680115,-2.79997134491498,-4.00621022438964,-1.67251225308462,"w      ","",""
2021-08-01,0.465311654237284,0.0875517809892154,0.948505543818315,-2.92216324237147,-4.3735652455493,-1.4648833678117,"w      ","",""
2021-08-02,0.350338721556342,0.0667257997796354,0.786673575102196,-3.05951968138952,-4.51024408749735,-1.70735763928025,"w      ","",""
2021-08-03,0.414525283111071,0.0303918346117183,0.924506717700254,-3.70469659745469,-5.48129994362318,-2.09240428222857,"w      ","",""
2021-08-04,0.431492741394601,0.0148536234209967,0.848678271489328,-5.27365570187342,-7.33974295938705,-3.06091079327714,"w      ","",""
2021-08-05,0.450009650777922,0.0431074287179999,0.877507596479157,-4.75900278781622,-6.66705598467079,-3.01461757039302,"w      ","",""
2021-08-06,0.46881971306273,0.0937210019014723,0.956306704646737,-3.98787685448448,-6.70424515383613,-1.65151155275052,"w      ","",""
2021-08-07,0.459218533746394,0.0769498272166432,0.875282056098592,-4.81391633664566,-7.10966996680164,-2.6210965244002,"w      ","",""
2021-08-08,1.09143965329816,0.576725423976721,1.61759174828081,-5.03854471692354,-7.16521349467456,-3.12030678041768,"w      ","",""
2021-08-09,0.209950486053547,0.00930047052921272,0.701257340043465,-9.4680187882273,-14.7337345414298,-5.90369391484124,"w      ","",""
2021-08-10,0.386221855928442,0.0441481877809553,0.834269107506535,-6.26908113135648,-8.54386540107318,-3.9795005534411,"w      ","",""
2021-08-11,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-08-12,0.366573618282163,0.00577952887793048,0.776773847262698,-3.66939375240739,-5.29182664481391,-2.27768823991502,"w      ","",""
2021-08-13,0.242838013466878,0.0173797047677816,0.667764277889332,-2.85182179865258,-4.09219260819388,-1.7659846790502,"w      ","",""
2021-08-14,0.204996181137532,0.00350180514929197,0.651049650082391,-1.84134775579963,-2.841620367849,-0.873481430022874,"w      ","",""
2021-08-15,0.639430354395502,0.268846790515632,1.07886796624688,-2.58441774708221,-3.98819859440937,-1.19046010327711,"w      ","",""
2021-08-16,0.0522427522993693,0.00389849187421304,0.263025834276873,-7.42148162034973,-10.5353234423182,-4.41208323698385,"w      ","",""
2021-08-17,0.0849881167906331,0.00545767482329439,0.344165306555615,-7.09526449773045,-11.2350495306353,-2.63278978453829,"w      ","",""
2021-08-18,0.0494438938996992,0.000481477556241816,0.259859397982141,-3.75953524181966,-6.43443537340545,-1.61401061397424,"w      ","",""
2021-08-19,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-08-20,0.108645318204714,0.0131072648189838,0.37750883429154,-9.71893739247317,-14.6399514173788,-6.16986992386553,"w      ","",""
2021-08-21,0.0510414748867591,0.00221148439551116,0.259451226409743,-7.23835988955874,-11.7534659052071,-2.33351275118657,"w      ","",""
2021-08-22,0.0648109136013348,0.00498656444830052,0.30926405647878,-8.20187162468998,-12.3400172566223,-3.90444084217348,"w      ","",""
2021-08-23,0.160843473678885,0.0159104345765846,0.50226335365495,-8.64603218020576,-12.6127921515212,-4.48011330148543,"w      ","",""
2021-08-24,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-08-25,0.138349683754223,0.00351169296899904,0.516443745330641,-6.4807536121488,-8.84822038764451,-3.42877507975943,"w      ","",""
2021-08-26,0.0804843809815507,0.00675071738560239,0.336591113398802,-3.90741459388563,-6.05866069527799,-1.7818871812407,"w      ","",""
2021-08-27,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-08-28,0.0584157438165969,0.00305849920228909,0.305749853549396,-4.10095726321524,-6.95897346731082,-1.43129657090269,"w      ","",""
2021-08-29,0.113531291511613,0.00460895911268109,0.42722528719349,-5.48131751804089,-8.17736358567848,-2.84761274107574,"w      ","",""
2021-08-30,0.0723386233952049,0.000568467272632959,0.345289956743977,-5.87490309034638,-8.61340018941574,-3.06112366949448,"w      ","",""
2021-08-31,0.0621765966150017,0.00507277757120855,0.275497698976982,-3.46456021686123,-5.59689237533943,-1.36434561928224,"w      ","",""
2021-09-01,0.0668268526124488,0.00449854823424959,0.28559295966654,-3.95230379823533,-6.20377055307314,-1.24399972042259,"w      ","",""
2021-09-02,0.122047331884623,0.0096357398972824,0.513908017154748,-4.71588667203631,-7.21150020919905,-2.32257580712109,"w      ","",""
2021-09-03,0.0869699805382494,0.00720228323008509,0.320354096809299,-5.46277327089512,-8.02287110564998,-1.82522009485232,"w      ","",""
2021-09-04,0.0798093904036554,0.00126971289419412,0.335160581620454,-5.59919757701783,-8.26745587244349,-3.35185721728739,"w      ","",""
2021-09-05,0.0657134719698333,0.00289416556876414,0.346682750129953,-4.79446155984142,-7.13652749638348,-2.44100402229925,"w      ","",""
2021-09-06,0.0868047112132614,0.00418418367703886,0.345850507418987,-3.36088994219464,-5.02508587936627,-1.64038092379705,"w      ","",""
2021-09-07,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-09-08,0.0567307459901685,0.00169590454948567,0.295205635489922,-2.86692280665983,-4.8445748108065,-1.23388242852006,"w      ","",""
2021-09-09,0.0533881738029167,0.0035459756576333,0.231988552924021,-3.05846275757852,-5.23542451512792,-1.27786376807452,"w      ","",""
2021-09-10,0.0752518920033432,0.00310128846782122,0.323897570797924,-4.00007315215815,-6.68145692009827,-1.48466941075141,"w      ","",""
2021-09-11,0.0526637496240299,0.00266982865239643,0.234370791922166,-1.78642662554427,-3.26277355698589,-0.625851619757201,"w      ","",""
2021-09-12,0.0827447546047881,0.00710819974198989,0.33394920347036,-2.27178840692409,-4.21847714498888,-0.951321436573305,"w      ","",""
2021-09-13,0.0665743655769305,0.00328721536969288,0.314633791778639,-2.7591471053063,-5.06943442040235,-1.09860433795422,"w      ","",""
2021-09-14,0.0511532655283791,0.0027960913497423,0.247280266024811,-1.17977852389665,-2.73729649208564,-0.148643360483261,"w      ","",""
2021-09-15,0.067493873328962,0.00264286901882636,0.283668784726795,-1.87708762450692,-3.59082991511047,-0.347656111096498,"w      ","",""
2021-09-16,0.0728799275134407,0.00139793393734737,0.316610236260438,-2.79842940848522,-4.53321084821472,-1.27053041331335,"w      ","",""
2021-09-17,0.0823260306592741,0.00467919738731228,0.317207075088907,-2.47046226841191,-4.01584125593723,-0.405731924394477,"w      ","",""
2021-09-18,0.0680492475345231,0.0046640481324242,0.274807593807711,-2.96268119776806,-4.47754304957197,-1.52419169297287,"w      ","",""
2021-09-19,0.0833692391100782,0.00269694853510269,0.345466450957468,-3.40328965697716,-5.31901871076726,-1.43888920537217,"w      ","",""
2021-09-20,NA,NA,NA,NA,NA,NA,"w     E","",""
2021-09-21,0.0850233311478646,0.000216359059092967,0.405344373972031,-2.39710064583421,-3.54951622336884,-1.2776209297417,"w      ","",""
2021-09-22,0.0607288237325148,0.00147217450769032,0.279039096135406,-1.34143953680746,-2.27900627632606,-0.439202635994137,"w      ","",""
2021-09-23,0.177158140106706,0.00710748153689553,0.518248588285444,-2.43723224895069,-3.56875386758553,-1.23807258725909,"w      ","",""
2021-09-24,0.0895234201398117,0.00497689913534331,0.309876820269348,-2.64430807639371,-4.03595332626185,-1.44232099549428,"w      ","",""
2021-09-25,0.0706123493218571,0.000756803508247059,0.311798615245858,-2.19675862799775,-3.25476832811152,-1.01930881360064,"w      ","",""
2021-09-26,NA,NA,NA,NA,NA,NA,"w     E","",""
